gene_oid,Locus Tag,Gene Product Name,Genome ID,Genome Name,Gene Symbol,GenBank Accession,Chromosome,Start Coord,End Coord,Strand,DNA Sequence Length (bp),Amino Acid Sequence Length (aa),Locus Type,Is Pseudogene,Is Obsolete,Is Partial Gene,Add Date,Is Public,Transmembrane Helices,Signal Peptides,Scaffold ID,Scaffold External Accession,Scaffold Name,Scaffold Length (bp),Scaffold GC %,Scaffold Read Depth,COG,Pfam,Tigrfam,Enzyme,KO,IMG Term,Alt. Contact Email,Alt. Contact Name,Alt2. Contact Emails (GOLD),Alt2. Contact Names (GOLD),Altitude In Meters,Biotic Relationships,Cell Arrangement,Cell Shape,Chlorophyll concentration,Clade,Contact Email,Contact Name,Culture Type,Cultured,Depth In Meters,Diseases,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Ecotype,Energy Source,Funding Program,Funding Year,Geographic Location,GOLD Sequencing Depth,GOLD Sequencing Quality,GOLD Sequencing Strategy,GPTS Proposal ID,Gram Staining,Habitat,HMP ID,Host Gender,Host Name,Is Published,Isolation,Isolation Country,ITS Proposal ID,ITS SP ID,Latitude,Longhurst Code,Longhurst Description,Longitude,Medical Record Number,Metabolism,Motility,NCBI Bioproject Accession,NCBI Biosample Accession,Nitrate Concentration,Oxygen concentration,Oxygen Requirement,pH,Phenotype,PMO Project ID,Pressure,Project / Study Name,Proportal Isolation,Proportal Ocean,Proportal Station,Proportal WOA Dissolved Oxygen,Proportal WOA Nitrate,Proportal WOA Phosphate,Proportal WOA Salinity,Proportal WOA Silicate,Proportal WOA Temperature,Pubmed ID,Relevance,Salinity,Salinity Concentration,Sample Body Site,Sample Body Subsite,Sample Collection Date ,Sample Collection Temperature,Seq Status,Sequencing Method,Specific Ecosystem,Sporulation,Temperature Range,Type Strain,Uncultured Type,Visits,is_ca,is_dab1
2688655772,Ga0123703_11381,hypothetical protein,2687453405,Staphylococcus aureus ST20130943,,,,424998,427703,+,2706,901,CDS,No,No,,7/27/16,Yes,,,2687454018,Ga0123703_11,Staphylococcus aureus ST20130943 : Ga0123703_11,2749890.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,88-year old man presenting knee prosthesis infection,France,_,_,_,_,_,_,_,_,_,PRJNA298761,SAMN04166545,_,_,_,_,_,_,_,Staphylococcus aureus ST20130943,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,454,_,_,_,_,_,_,False,True
2511992638,M013TW_0417,hypothetical protein,2511231205,Staphylococcus aureus aureus M013,,,,462805,464397,+,1593,530,CDS,No,No,,2/28/12,Yes,,,2511244693,CP003166,Staphylococcus aureus aureus M013 : CP003166,2788636.0,0.33,1.0,,pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,nckyrpides@lbl.gov; lauderdale@nhri.org.tw,Nikos Kyrpides; Tsai-Ling Yang Lauderdale,_,_,_,_,_,_,lauderdale@nhri.org.tw,Tsai-Ling Yang Lauderdale,Isolate,Yes,_,_,Host-associated,Human,Unclassified,Unclassified,_,Heterotroph,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,Homo sapiens,Yes,wound specimen from a pediatric outpatient,Taiwan,_,_,_,_,_,_,_,_,_,PRJNA78007,_,_,_,_,_,_,_,_,Staphylococcus aureus aureus M013,_,_,_,_,_,_,_,_,_,22328755,Medical,_,_,Wound,_,_,_,Complete,454,Unclassified,_,_,No,_,_,False,True
2637664646,Ga0069509_112634,hypothetical protein,2636415705,Staphylococcus xylosus C2a,,,,2645340,2647988,-,2649,882,CDS,No,No,,10/21/15,Yes,,,2636449125,Ga0069509_11,Staphylococcus xylosus C2a : Ga0069509_11,2786686.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJEB6876,SAMEA2674919,_,_,_,_,_,_,_,Staphylococcus xylosus C2a,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,Complete,_,_,_,_,No,_,_,False,True
2656461490,Ga0111346_11379,hypothetical protein,2654587978,Staphylococcus aureus aureus DSM 20231,,,,424763,427468,+,2706,901,CDS,No,No,,3/14/16,Yes,,,2654629103,Ga0111346_11,Staphylococcus aureus aureus DSM 20231 null replaces 81670 : Ga0111346_11,2755072.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Host-associated,Human,Unclassified,Respiratory system,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,_,No,human pleural fluid,South Korea,_,_,_,_,_,_,_,_,_,PRJNA283471,SAMN03651231,_,_,_,_,_,_,_,Staphylococcus aureus aureus DSM 20231,_,_,_,_,_,_,_,_,_,_,Model Organism,_,_,_,_,_,_,Complete,PacBio RS,Unclassified,_,_,Yes,_,_,False,True
2688780081,Ga0123720_11403,hypothetical protein,2687453435,Staphylococcus aureus aureus H-EMRSA-15,,,,454986,457691,+,2706,901,CDS,No,No,,7/27/16,Yes,,,2687454064,Ga0123720_11,Staphylococcus aureus aureus H-EMRSA-15 : Ga0123720_11,2846320.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,abscess/wound,Belgium,_,_,50.85,_,_,4.35,_,_,_,PRJNA246435,SAMN02767598,_,_,_,_,_,_,_,Staphylococcus aureus aureus H-EMRSA-15,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,Illumina,_,_,_,_,_,_,False,True
2661299141,Ga0111742_11343,hypothetical protein,2660238172,Staphylococcus aureus SA17_S6,,,,391633,394338,+,2706,901,CDS,No,No,,4/4/16,Yes,,,2660274381,Ga0111742_11,Staphylococcus aureus SA17_S6 : Ga0111742_11,2672185.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA274731,SAMN03339003,_,_,_,_,_,_,_,Staphylococcus aureus SA17_S6,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,Illumina,_,_,_,_,_,_,False,True
2695520029,Ga0106728_11606,hypothetical protein,2695420327,Staphylococcus aureus NRS133 GCA_001018915.1,,,,614011,616716,-,2706,901,CDS,No,No,,9/17/16,Yes,,,2695422743,Ga0106728_11,Staphylococcus aureus NRS133 : Ga0106728_11,2740335.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,sepsis patient,_,_,_,_,_,_,_,_,_,_,PRJNA231221,SAMN03255466,_,_,_,_,_,_,_,Staphylococcus aureus NRS133,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"PacBio RS, Illumina",_,_,_,_,_,_,False,True
2688488025,Ga0133528_12448,hypothetical protein,2687453366,Staphylococcus aureus NCCP14558,,,,499576,502281,+,2706,901,CDS,No,No,,7/27/16,Yes,,,2687453952,Ga0133528_12,Staphylococcus aureus NCCP14558 : Ga0133528_12,2955147.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Korea: Cheonju,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,blood,South Korea,_,_,36.63,_,_,127.32,_,_,_,PRJNA300829,SAMN04219574,_,_,_,_,_,_,_,Staphylococcus aureus NCCP14558,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,PacBio RS II,_,_,_,_,_,_,False,True
2655087564,Ga0102064_104429,hypothetical protein,2654587616,Staphylococcus aureus CA15,,,,31020,33725,-,2706,901,CDS,No,No,,3/14/16,Yes,,,2654595818,Ga0102064_1044,Staphylococcus aureus CA15 : Ga0102064_1044,43489.0,0.35,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA246386,SAMN02767179,_,_,_,_,_,_,_,Staphylococcus aureus CA15,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,PacBio RS,_,_,_,_,_,_,False,True
2687619511,Ga0123797_112673,hypothetical protein,2687453137,Staphylococcus equorum KS1039,,,,2668338,2670965,-,2628,875,CDS,No,No,,7/27/16,Yes,,,2687453541,Ga0123797_11,Staphylococcus equorum KS1039 : Ga0123797_11,2822193.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,South Korea: Suwon,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,"saeu-jeotgal, salted fermented food",South Korea,_,_,_,_,_,_,_,_,_,PRJNA299343,SAMN04196999,_,_,_,_,_,_,_,Staphylococcus equorum KS1039,_,_,_,_,_,_,_,_,_,_,Agricultural,_,_,_,_,_,_,Complete,"PacBio RS, Illumina",_,_,_,_,_,_,False,True
2563646627,SABB_03201,hypothetical protein,2563366584,Staphylococcus aureus Bmb9393,,,,517738,520443,+,2706,901,CDS,No,No,,4/14/14,Yes,,,2563370014,CP005288,Staphylococcus aureus Bmb9393 : CP005288,2980548.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,agnes@micro.ufrj.br,Agnes Marie S Figueiredo,_,_,_,_,_,_,agnes@micro.ufrj.br,Agnes Marie S Figueiredo,Isolate,Yes,_,_,Host-associated,Human,Blood,Circulatory system,_,Heterotroph,_,_,Rio de Janeiro,25x,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,Yes,Patient with blood stream infection,Brazil,_,_,-22.93,_,_,-43.23,_,_,_,PRJNA196937,SAMN02603524,_,_,_,_,_,_,_,Staphylococcus aureus Bmb9393,_,_,_,_,_,_,_,_,_,23929475,Medical,_,_,_,_,_,_,Complete,454 GS FLX Titanium,Unclassified,_,_,Unknown,_,_,False,True
651042208,Atc_0941,hypothetical protein,650716003,Acidithiobacillus caldus SM-1,,YP_004748290,,936408,939569,+,3162,1053,CDS,No,No,,8/22/11,Yes,,,650716180,NC_015850,Acidithiobacillus caldus SM-1 chromosome: NC_015850,2932225.0,0.61,,,pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,Ioanna.Pagani@thermofisher.com,Ioanna Pagani,ipagani@lbl.gov,Ionna Pagani,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram-,_,_,_,_,Yes,_,_,_,_,_,_,_,_,_,Sulfur oxidizer,_,PRJNA63223,_,_,_,_,_,Acidophile,_,_,Acidithiobacillus caldus SM-1,_,_,_,_,_,_,_,_,_,21703548,Biotechnological,_,_,_,_,_,_,Complete,_,_,_,Thermophile,Unknown,_,_,False,True
651042360,Atc_1089,hypothetical protein,650716003,Acidithiobacillus caldus SM-1,,YP_004748438,,1089639,1092044,-,2406,801,CDS,No,No,,8/22/11,Yes,,,650716180,NC_015850,Acidithiobacillus caldus SM-1 chromosome: NC_015850,2932225.0,0.61,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,Ioanna.Pagani@thermofisher.com,Ioanna Pagani,ipagani@lbl.gov,Ionna Pagani,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram-,_,_,_,_,Yes,_,_,_,_,_,_,_,_,_,Sulfur oxidizer,_,PRJNA63223,_,_,_,_,_,Acidophile,_,_,Acidithiobacillus caldus SM-1,_,_,_,_,_,_,_,_,_,21703548,Biotechnological,_,_,_,_,_,_,Complete,_,_,_,Thermophile,Unknown,_,_,False,True
2688276296,Ga0125054_11414,hypothetical protein,2687453308,Staphylococcus aureus aureus FCFHV36,,,,464647,467352,+,2706,901,CDS,No,No,,7/27/16,Yes,,,2687453827,Ga0125054_11,Staphylococcus aureus aureus FCFHV36 : Ga0125054_11,2849811.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Brazil:Florianopolis,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,biopsy of vertebra,_,_,_,-27.6,_,_,-48.55,_,_,_,PRJNA279236,SAMN03444404,_,_,_,_,_,_,_,Staphylococcus aureus aureus FCFHV36,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,Illumina MiSeq,_,_,_,_,_,_,False,True
2691707499,Ga0106714_111527,hypothetical protein,2690315968,Staphylococcus aureus NRS137 GCA_001018735.1,,,,1582519,1585224,-,2706,901,CDS,No,No,,8/11/16,Yes,,,2690323087,Ga0106714_11,Staphylococcus aureus NRS137 : Ga0106714_11,2697638.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA231221,SAMN03255451,_,_,_,_,_,_,_,Staphylococcus aureus NRS137,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"PacBio RS, Illumina",_,_,_,_,_,_,False,True
2687140025,Ga0125163_11469,hypothetical protein,2684623195,Staphylococcus aureus RIVM3897,,,,507598,510303,+,2706,901,CDS,No,No,,7/12/16,Yes,,,2684693326,Ga0125163_11,Staphylococcus aureus RIVM3897 : Ga0125163_11,2894543.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Netherlands: Bilthoven,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,Netherlands,_,_,52.13,_,_,5.21,_,_,_,PRJNA305475,SAMN04325940,_,_,_,_,_,_,_,Staphylococcus aureus RIVM3897,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"454, Illumina",_,_,_,_,_,_,False,True
2686982499,Ga0123672_11413,hypothetical protein,2684623149,Staphylococcus aureus aureus TMUS2126,,,,453201,455906,+,2706,901,CDS,No,No,,7/12/16,Yes,,,2684693251,Ga0123672_11,Staphylococcus aureus aureus TMUS2126 : Ga0123672_11,2770164.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJDB3193,SAMD00020283,_,_,_,_,_,_,_,Staphylococcus aureus aureus TMUS2126,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"Ion Torrent PGM, 454 GS Junior, ABI 3730",_,_,_,_,_,_,False,True
2559377137,AZ30_02190,hypothetical protein,2558860266,Staphylococcus aureus USA300-ISMMS1 (unscreened),,,,479788,482493,+,2706,901,CDS,No,No,,3/7/14,Yes,,,2558868603,CP007176,Staphylococcus aureus USA300-ISMMS1 : CP007176,2921008.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA237099,_,_,_,_,_,_,_,_,Staphylococcus aureus USA300-ISMMS1,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,_,_,_,_,Unknown,Single Cell,_,False,True
2721511286,Ga0175211_112717,hypothetical protein,2718218446,Staphylococcus sp. AntiMn-1,,,,2587618,2590245,-,2628,875,CDS,No,No,,3/9/17,Yes,,,2718229246,Ga0175211_11,Staphylococcus sp. AntiMn-1 : Ga0175211_11,2721344.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,genomic@163.com; zhsd113068@163.com,Jigang Chen; Sidong Zhu,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Environmental,Aquatic,Oceanic,Marine,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,deep-sea sediment,Pacific Ocean,_,_,_,_,_,_,_,_,_,PRJNA295542,SAMN04075658,_,_,_,_,_,_,_,Staphylococcus sp. AntiMn-1,_,_,_,_,_,_,_,_,_,_,Environmental,_,_,_,_,_,_,Complete,PacBio RS,Sediment,_,_,_,_,_,False,True
2695526413,Ga0109875_111632,hypothetical protein,2695420329,Staphylococcus aureus FDAARGOS_42 GCA_001019535.1,,,,1662672,1665377,-,2706,901,CDS,No,No,,9/17/16,Yes,,,2695422745,Ga0109875_11,Staphylococcus aureus FDAARGOS_42 : Ga0109875_11,2819333.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA231221,SAMN03255481,_,_,_,_,_,_,_,Staphylococcus aureus FDAARGOS_42,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"PacBio RS, Illumina",_,_,_,_,_,_,False,True
2555725439,SA957_0406,hypothetical protein,2554235358,Staphylococcus aureus aureus SA957,,,,461251,463956,+,2706,901,CDS,No,No,,1/1/14,Yes,,,2554308896,CP003603,Staphylococcus aureus aureus SA957 : CP003603,2789538.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Host-associated,Human,_,_,_,Heterotroph,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,Homo sapiens,Yes,_,_,_,_,_,_,_,_,_,_,_,PRJNA167119,_,_,_,_,_,_,_,_,Staphylococcus aureus aureus SA957,_,_,_,_,_,_,_,_,_,24039691,_,_,_,_,_,_,_,Complete,_,_,_,_,Unknown,_,_,False,True
2518765613,C248_0503,hypothetical protein,2518645534,Staphylococcus aureus 08BA02176,,,,506704,509409,+,2706,901,CDS,No,No,,12/4/12,Yes,,,2518679799,CP003808,Staphylococcus aureus 08BA02176 : CP003808,2782313.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,Yes,_,_,_,_,_,_,_,_,_,_,_,PRJNA174226,_,_,_,_,_,_,_,_,Staphylococcus aureus 08BA02176,_,_,_,_,_,_,_,_,_,23144384,Medical,_,_,_,_,_,_,Complete,454,_,_,_,Unknown,_,_,False,True
640191271,GTNG_0448,hypothetical protein,640069312,Geobacillus thermodenitrificans NG80-2,,YP_001124575,,503542,506169,+,2628,875,CDS,No,No,,4/13/07,Yes,,,640069362,NC_009328,Geobacillus thermodenitrificans NG80-2: NC_009328,3550319.0,0.49,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,wanglei@nankai.edu.cn; nckyrpides@lbl.gov,Lei Wang; Nikos Kyrpides,_,Free living,_,Rod-shaped,_,_,wanglei@nankai.edu.cn,Lei Wang,Isolate,Yes,2000,_,Environmental,Terrestrial,Unclassified,Oil reservoir,_,Chemoorganotroph,_,_,"Oil reservoir, 2000 m depth, Northern China",9.1x,Level 6: Finished,Whole Genome Sequencing,_,Gram+,"Fresh water, Oil fields",_,_,_,Yes,"deep-subsurface oil reservoir, Dagang oilfield, Northern China",China,_,_,_,_,_,_,_,"Degrades long-chain alkanes, Hydrocarbon degrading",Motile,PRJNA18655,SAMN02603899,_,_,Facultative,_,_,_,_,Geobacillus thermodenitrificans NG80-2,_,_,_,_,_,_,_,_,_,17372208,"Biotechnological, Environmental",_,_,_,_,_,_,Complete,Sanger,Unclassified,Sporulating,Thermophile,Unknown,_,_,False,True
637893073,SAOUHSC_00413,hypothetical protein,637000279,Staphylococcus aureus aureus NCTC 8325,,YP_498999,,415009,417714,+,2706,901,CDS,No,No,,10/2/06,Yes,,,637000501,NC_007795,Staphylococcus aureus subsp. aureus NCTC 8325: NC_007795,2821361.0,0.33,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,john-iandolo@ouhsc.edu; nckyrpides@lbl.gov,Iandolo JJ; Nikos Kyrpides,_,Free living,"Clusters, Pairs, Singles",Coccus-shaped,_,_,john-iandolo@ouhsc.edu,Iandolo JJ,Isolate,Yes,_,"Staphylococcal scarlet fever, Toxic-shock syndrome",Host-associated,Human,Unclassified,Unclassified,_,Heterotroph,_,_,Oxford,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,Homo sapiens,No,SA113  R- m+  Plasmid host,_,_,_,51.75,_,_,-1.26,_,_,Nonmotile,PRJNA237,SAMN02604235,_,_,Facultative,_,Pathogen,_,_,Staphylococcus aureus aureus NCTC 8325,_,_,_,_,_,_,_,_,_,_,"Animal Pathogen, Cattle Pathogen, Human Pathogen, Medical, Poultry Pathogen",_,_,_,_,_,_,Complete,_,Unclassified,Nonsporulating,Mesophile,No,_,_,False,True
2511959492,MS7_0426,hypothetical protein,2511231196,Staphylococcus aureus aureus 11819-97,,,,469837,472542,+,2706,901,CDS,No,No,,2/28/12,Yes,,,2511244675,CP003194,Staphylococcus aureus aureus 11819-97 : CP003194,2846546.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,mtg@ssi.dk,Marc Stegger,_,_,_,_,_,_,mtg@ssi.dk,Marc Stegger,Isolate,Yes,_,_,Host-associated,Human,Unclassified,Skin,_,Heterotroph,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,Homo sapiens,Yes,abscess on lower extremity,Denmark,_,_,_,_,_,_,_,_,Nonmotile,PRJNA78269,_,_,_,_,_,_,_,_,Staphylococcus aureus aureus 11819-97,_,_,_,_,_,_,_,_,_,22374956,Medical,_,_,Skin,_,_,_,Complete,454 GS FLX,Unclassified,_,_,Unknown,_,_,False,True
